"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","previous","poutcome","empvarrate","conspriceidx","consconfidx","euribor3m","nremployed","y"
57,"services","divorced","high.school","no","yes","yes","telephone","may","fri",1193,5,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"yes"
37,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","tue",331,4,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
35,"admin.","married","high.school","no","no","no","telephone","may","fri",91,2,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
35,"unemployed","married","university.degree","no","no","no","cellular","aug","tue",117,2,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
54,"management","married","university.degree","no","no","no","cellular","may","tue",159,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.344,5099.1001,"no"
32,"services","married","high.school","unknown","yes","no","telephone","may","fri",445,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
32,"admin.","married","university.degree","no","yes","no","telephone","aug","wed",328,1,1,"failure",-2.9000001,92.200996,-31.4,0.85399997,5076.2002,"no"
39,"housemaid","married","basic.9y","no","yes","no","telephone","may","mon",935,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"yes"
29,"unemployed","single","university.degree","no","no","yes","telephone","may","wed",211,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
54,"technician","married","basic.9y","no","no","yes","cellular","jul","thu",50,9,0,"nonexistent",1.4,93.917999,-42.700001,4.9679999,5228.1001,"no"
38,"services","married","high.school","unknown","no","no","telephone","jun","tue",253,2,0,"nonexistent",1.4,94.464996,-41.799999,4.8639998,5228.1001,"no"
47,"technician","married","professional.course","unknown","no","no","telephone","may","wed",301,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
57,"retired","divorced","high.school","no","no","no","telephone","may","wed",114,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
36,"services","married","high.school","no","no","no","telephone","may","thu",295,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
37,"admin.","divorced","university.degree","no","yes","no","telephone","jun","mon",82,3,0,"nonexistent",1.4,94.464996,-41.799999,4.8649998,5228.1001,"no"
43,"technician","single","university.degree","no","yes","no","cellular","jul","thu",534,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9580002,5228.1001,"no"
47,"housemaid","married","university.degree","no","yes","no","cellular","aug","mon",232,2,0,"nonexistent",-2.9000001,92.200996,-31.4,0.84299999,5076.2002,"yes"
28,"self-employed","single","university.degree","no","no","no","cellular","mar","fri",296,2,0,"nonexistent",-1.8,92.843002,-50,1.64,5099.1001,"yes"
34,"technician","married","professional.course","unknown","yes","no","cellular","aug","thu",140,4,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
29,"blue-collar","married","basic.9y","no","yes","no","cellular","may","mon",135,2,2,"failure",-1.8,92.892998,-46.200001,1.299,5099.1001,"no"
41,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","fri",69,1,1,"failure",-1.8,93.074997,-47.099998,1.405,5099.1001,"no"
32,"services","married","high.school","no","no","no","cellular","may","tue",106,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.344,5099.1001,"no"
34,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",686,6,0,"nonexistent",1.4,93.917999,-42.700001,4.9569998,5228.1001,"yes"
46,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",406,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
48,"admin.","married","high.school","unknown","yes","no","cellular","may","fri",611,5,0,"nonexistent",-1.8,92.892998,-46.200001,1.25,5099.1001,"yes"
38,"admin.","married","high.school","no","no","no","telephone","jul","tue",5,1,1,"failure",-1.7,94.214996,-40.299999,0.87599999,4991.6001,"no"
31,"technician","single","professional.course","no","no","no","cellular","aug","fri",71,16,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
52,"blue-collar","single","basic.9y","no","yes","no","cellular","nov","thu",191,3,1,"success",-3.4000001,92.649002,-30.1,0.71399999,5017.5,"no"
24,"admin.","single","high.school","unknown","no","no","telephone","may","tue",748,6,1,"failure",-1.8,92.892998,-46.200001,1.291,5099.1001,"no"
35,"management","married","university.degree","no","no","no","cellular","jul","wed",191,3,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
36,"services","married","high.school","no","yes","yes","telephone","jun","thu",77,6,0,"nonexistent",1.4,94.464996,-41.799999,4.9580002,5228.1001,"no"
42,"services","married","high.school","no","yes","no","cellular","may","wed",337,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.334,5099.1001,"no"
26,"entrepreneur","single","high.school","no","no","no","telephone","may","wed",331,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
46,"unknown","married","unknown","no","no","yes","cellular","aug","wed",299,2,0,"nonexistent",-2.9000001,92.200996,-31.4,0.884,5076.2002,"no"
44,"self-employed","married","university.degree","no","no","no","cellular","aug","thu",107,3,0,"nonexistent",1.4,93.444,-36.099998,4.9679999,5228.1001,"no"
29,"unemployed","married","university.degree","no","yes","no","cellular","jul","thu",738,3,0,"nonexistent",1.4,93.917999,-42.700001,4.9580002,5228.1001,"no"
44,"admin.","single","professional.course","no","yes","no","cellular","nov","thu",931,4,0,"nonexistent",-0.1,93.199997,-42,4.0760002,5195.7998,"yes"
42,"technician","married","professional.course","unknown","yes","no","cellular","jul","mon",77,3,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
39,"technician","married","professional.course","no","no","no","telephone","may","wed",151,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
51,"services","married","high.school","unknown","yes","no","telephone","may","fri",85,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8639998,5191,"no"
60,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","tue",347,2,1,"success",-1.1,94.766998,-50.799999,1.035,4963.6001,"no"
39,"technician","single","university.degree","no","yes","no","cellular","may","fri",119,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.2589999,5099.1001,"no"
57,"management","married","university.degree","no","no","no","cellular","mar","mon",341,2,0,"nonexistent",-1.8,93.369003,-34.799999,0.63499999,5008.7002,"yes"
31,"technician","single","university.degree","unknown","yes","no","cellular","aug","wed",136,1,0,"nonexistent",1.4,93.444,-36.099998,4.9640002,5228.1001,"no"
57,"entrepreneur","married","university.degree","unknown","unknown","unknown","cellular","jul","mon",268,9,0,"nonexistent",1.4,93.917999,-42.700001,4.96,5228.1001,"no"
39,"blue-collar","divorced","basic.9y","no","yes","no","telephone","jun","wed",310,1,0,"nonexistent",1.4,94.464996,-41.799999,4.9619999,5228.1001,"no"
43,"admin.","married","high.school","no","yes","no","cellular","jul","mon",24,28,0,"nonexistent",1.4,93.917999,-42.700001,4.96,5228.1001,"no"
44,"entrepreneur","married","university.degree","no","no","yes","cellular","nov","wed",67,2,1,"failure",-0.1,93.199997,-42,4.1199999,5195.7998,"no"
35,"technician","divorced","professional.course","no","no","no","cellular","aug","fri",424,4,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
36,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",379,1,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
33,"admin.","married","high.school","no","no","yes","telephone","may","mon",50,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
34,"technician","married","professional.course","no","yes","no","telephone","mar","mon",129,1,1,"success",-1.8,93.369003,-34.799999,0.64600003,5008.7002,"no"
41,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","fri",256,2,0,"nonexistent",1.4,94.464996,-41.799999,4.9590001,5228.1001,"no"
45,"admin.","divorced","university.degree","no","yes","yes","cellular","jul","mon",340,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
50,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","thu",152,1,0,"nonexistent",1.4,94.464996,-41.799999,4.8660002,5228.1001,"no"
33,"technician","married","high.school","no","yes","no","cellular","apr","mon",59,1,0,"nonexistent",-1.8,93.074997,-47.099998,1.405,5099.1001,"no"
33,"entrepreneur","married","high.school","no","no","no","cellular","nov","tue",143,2,1,"failure",-0.1,93.199997,-42,4.1529999,5195.7998,"no"
57,"retired","married","high.school","unknown","yes","no","telephone","may","thu",278,2,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
50,"services","single","high.school","no","no","no","telephone","may","fri",106,1,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
26,"services","married","high.school","no","yes","no","cellular","may","fri",140,9,1,"failure",-1.8,92.892998,-46.200001,1.25,5099.1001,"no"
27,"blue-collar","married","basic.4y","no","yes","no","telephone","may","thu",310,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
40,"admin.","single","high.school","unknown","yes","no","cellular","may","mon",222,2,1,"failure",-1.8,92.892998,-46.200001,1.299,5099.1001,"no"
34,"self-employed","married","university.degree","no","no","no","cellular","aug","thu",78,2,0,"nonexistent",-2.9000001,92.200996,-31.4,0.87300003,5076.2002,"no"
56,"services","married","high.school","no","no","yes","telephone","may","mon",307,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
41,"admin.","single","university.degree","unknown","no","no","telephone","may","mon",112,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
42,"admin.","divorced","university.degree","no","no","no","telephone","may","mon",95,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8579998,5191,"no"
43,"management","single","high.school","no","yes","no","cellular","nov","fri",149,1,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
61,"retired","married","university.degree","no","no","no","cellular","sep","mon",350,1,2,"success",-3.4000001,92.378998,-29.799999,0.79699999,5017.5,"yes"
56,"retired","married","basic.6y","no","yes","no","telephone","jul","wed",90,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
35,"admin.","single","university.degree","no","yes","yes","telephone","may","fri",218,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
34,"admin.","married","high.school","no","yes","no","cellular","aug","thu",1503,1,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"yes"
39,"admin.","married","basic.6y","unknown","no","no","cellular","jul","wed",1176,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"yes"
51,"admin.","married","high.school","no","no","no","telephone","jun","fri",22,12,0,"nonexistent",1.4,94.464996,-41.799999,4.9590001,5228.1001,"no"
56,"retired","married","high.school","no","no","no","telephone","may","tue",176,5,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
56,"retired","married","basic.4y","no","yes","no","telephone","jun","wed",19,30,0,"nonexistent",1.4,94.464996,-41.799999,4.9619999,5228.1001,"no"
46,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",274,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
34,"technician","single","professional.course","no","yes","no","cellular","may","wed",404,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.281,5099.1001,"no"
37,"admin.","married","high.school","no","yes","no","telephone","jun","thu",581,1,0,"nonexistent",1.4,94.464996,-41.799999,4.8660002,5228.1001,"no"
32,"technician","single","professional.course","no","yes","no","cellular","nov","fri",226,1,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
58,"housemaid","married","basic.4y","no","yes","no","cellular","jul","wed",638,3,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
47,"admin.","divorced","high.school","no","no","no","cellular","aug","tue",204,6,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
34,"admin.","married","basic.9y","no","yes","no","telephone","jun","mon",252,3,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
38,"technician","married","professional.course","no","yes","yes","cellular","mar","thu",63,2,0,"nonexistent",-1.8,92.843002,-50,1.757,5099.1001,"yes"
39,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","fri",250,3,0,"nonexistent",1.4,94.464996,-41.799999,4.967,5228.1001,"no"
57,"technician","married","professional.course","unknown","no","yes","telephone","may","tue",289,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
55,"services","divorced","high.school","no","no","no","cellular","jul","thu",539,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
49,"services","married","basic.4y","no","no","no","cellular","nov","thu",106,2,1,"failure",-0.1,93.199997,-42,4.0760002,5195.7998,"no"
52,"blue-collar","married","basic.9y","no","no","no","cellular","may","mon",182,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.299,5099.1001,"no"
29,"admin.","single","university.degree","no","no","no","cellular","may","thu",216,1,3,"success",-1.8,93.875999,-40,0.68300003,5008.7002,"yes"
43,"management","married","basic.6y","no","no","no","cellular","apr","wed",121,1,1,"failure",-1.8,93.074997,-47.099998,1.415,5099.1001,"no"
34,"blue-collar","married","high.school","no","yes","no","cellular","mar","fri",115,1,0,"nonexistent",-1.8,93.369003,-34.799999,0.653,5008.7002,"yes"
37,"admin.","married","university.degree","no","yes","no","cellular","may","fri",286,2,1,"failure",-1.8,92.892998,-46.200001,1.313,5099.1001,"no"
30,"technician","married","university.degree","no","no","no","telephone","may","tue",169,4,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
42,"self-employed","married","unknown","no","yes","no","cellular","jul","mon",685,2,0,"nonexistent",1.4,93.917999,-42.700001,4.96,5228.1001,"no"
43,"management","single","university.degree","no","no","no","cellular","oct","tue",408,1,1,"failure",-3.4000001,92.431,-26.9,0.74400002,5017.5,"no"
44,"admin.","married","high.school","unknown","no","no","cellular","aug","fri",262,4,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
40,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","mon",104,4,0,"nonexistent",1.4,94.464996,-41.799999,4.96,5228.1001,"no"
49,"admin.","divorced","university.degree","no","yes","no","cellular","sep","fri",283,3,1,"success",-3.4000001,92.378998,-29.799999,0.773,5017.5,"yes"
33,"admin.","married","high.school","no","yes","no","cellular","jul","wed",310,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
58,"admin.","single","unknown","unknown","no","yes","cellular","jul","mon",49,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
31,"blue-collar","single","professional.course","no","yes","no","cellular","jul","tue",825,13,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
34,"admin.","single","professional.course","no","no","no","telephone","apr","thu",130,1,0,"nonexistent",-1.8,93.074997,-47.099998,1.365,5099.1001,"no"
31,"admin.","married","high.school","unknown","yes","yes","telephone","jun","wed",135,2,0,"nonexistent",1.4,94.464996,-41.799999,4.8639998,5228.1001,"no"
37,"blue-collar","married","professional.course","unknown","yes","yes","telephone","may","tue",111,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
34,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",80,1,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
49,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",1036,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
61,"technician","married","professional.course","no","no","no","cellular","oct","thu",174,2,0,"nonexistent",-3.4000001,92.431,-26.9,0.722,5017.5,"no"
54,"technician","married","basic.9y","no","no","no","cellular","aug","wed",196,2,0,"nonexistent",-2.9000001,92.200996,-31.4,0.85399997,5076.2002,"no"
51,"services","married","high.school","no","no","yes","telephone","jun","mon",267,1,0,"nonexistent",1.4,94.464996,-41.799999,4.8649998,5228.1001,"no"
57,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",365,4,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"no"
34,"admin.","married","university.degree","no","yes","yes","telephone","aug","thu",19,10,0,"nonexistent",1.4,93.444,-36.099998,4.9619999,5228.1001,"no"
49,"blue-collar","married","basic.9y","unknown","no","no","cellular","mar","mon",301,1,1,"success",-1.8,93.369003,-34.799999,0.65200001,5008.7002,"yes"
44,"technician","single","university.degree","no","yes","no","cellular","aug","wed",763,3,0,"nonexistent",1.4,93.444,-36.099998,4.9640002,5228.1001,"yes"
